Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Genre
"Art'tma, Shradha Ganesh",Tharangini,6,0.688,0.743,5,-7.857,0,0.0489,0.506,0.00347,0.0853,0.773,100.014,2.46,4,0
Artur Menezes,Fading Away,40,0.643,0.913,8,-4.538,1,0.0351,0.00651,0.0017,0.0427,0.449,112.988,224427,4,2
Artur Menezes,Fading Away,40,0.643,0.913,8,-4.538,1,0.0351,0.00651,0.0017,0.0427,0.449,112.988,224427,4,10
ARXX,Deep,33,0.65,0.6,9,-10.615,0,0.04,0.0278,0.00121,0.811,0.795,110.016,180203,4,1
ARXX,Iron Lung,27,0.314,0.869,4,-4.881,0,0.151,0.00373,0.00745,0.375,0.516,158.497,181371,4,1
ARXX,Deep,33,0.65,0.6,9,-10.615,0,0.04,0.0278,0.00121,0.811,0.795,110.016,180203,4,6
ARXX,Iron Lung,27,0.314,0.869,4,-4.881,0,0.151,0.00373,0.00745,0.375,0.516,158.497,181371,4,6
ARXX,Deep,33,0.65,0.6,9,-10.615,0,0.04,0.0278,0.00121,0.811,0.795,110.016,180203,4,10
ARXX,Iron Lung,27,0.314,0.869,4,-4.881,0,0.151,0.00373,0.00745,0.375,0.516,158.497,181371,4,10
As Everything Unfolds,On the Inside,54,0.479,0.963,8,-4.564,1,0.059,0.000306,3.63E-05,0.111,0.573,131.931,191338,4,8
As Everything Unfolds,Grayscale,42,0.488,0.875,1,-5.371,0,0.0497,0.00737,1.45E-06,0.233,0.174,123.106,216211,4,8
As Everything Unfolds,Take Me There,41,0.466,0.938,1,-5.176,0,0.0703,0.0023,1.69E-06,0.232,0.287,85.539,221855,4,8
As Everything Unfolds,On the Inside,54,0.479,0.963,8,-4.564,1,0.059,0.000306,3.63E-05,0.111,0.573,131.931,191338,4,10
As I Lay Dying,A Greater Foundation,47,0.522,0.992,3,-3.234,0,0.114,0.000585,0.00093,0.665,0.365,124.983,226213,4,8
As I Lay Dying,The Darkest Nights,52,0.367,0.983,8,-4.264,1,0.0649,9.49E-06,0.00049,0.184,0.85,175.006,231827,4,8
As I Lay Dying,My Own Grave,62,0.477,0.994,5,-4.953,0,0.241,0.000115,0.0129,0.0534,0.0397,125.058,253318,4,8
As I Lay Dying,The Sound Of Truth,56,0.368,0.981,2,-4.084,0,0.12,2.02E-05,0.00549,0.129,0.277,165.018,260787,4,8
◊ï◊ô◊™◊®◊™◊ô,◊°◊ô◊ì◊ï◊®◊ô◊ù ◊©◊ú ◊û◊ë◊ï◊í◊®◊ô◊ù,10,0.378,0.895,7,-3.922,1,0.151,0.00222,0.0154,0.303,0.405,122.225,156813,4,6
◊ô◊ï◊¶◊®◊ï◊™ ◊ê◊™ ◊î◊ë◊ï◊ù,◊ë◊ï◊ù,46,0.662,0.493,4,-7.828,0,0.0879,0.648,6.03E-06,0.414,0.352,92.931,203310,4,9
◊ô◊ï◊í◊ë ◊í◊ú◊ï◊°◊û◊ü,◊ì◊ë◊®◊ô◊ù ◊©◊®◊¶◊ô◊™◊ô ◊ú◊ï◊û◊®,18,0.575,0.56,2,-8.01,0,0.0298,0.416,4.17E-06,0.305,0.357,134.936,263440,4,6
◊†◊ê◊ì◊î,◊ó◊ï◊®◊£,14,0.626,0.562,7,-10.812,0,0.333,0.614,2.96E-06,0.316,0.618,78.21,239392,4,6
◊ë◊ï◊®◊ß◊° ◊ê◊§◊ú,◊§◊ì◊ô◊ó◊î,19,0.728,0.381,2,-15.595,1,0.0334,0.00468,0.262,0.0454,0.3,99.997,216600,4,6
◊û◊ô◊†◊ï◊° ◊ê◊§◊°,◊ô◊ï◊ù ◊©◊ú◊ô◊©◊ô,17,0.377,0.512,3,-7.472,1,0.0279,0.509,0.000565,0.0656,0.267,169.583,225199,4,6
◊û◊ê◊ô◊õ◊ï,◊õ◊û◊î ◊õ◊°◊£ ◊ê◊ô◊ü ◊ú◊ô,15,0.759,0.587,7,-8.81,0,0.0772,0.0437,3.94E-06,0.342,0.559,148.539,124054,3,5
◊û◊ê◊ô◊õ◊ï,◊ß◊§◊®◊ô◊ñ◊î,20,0.782,0.518,6,-11.299,1,0.0615,0.477,0.133,0.141,0.537,109.987,122017,4,5
◊©◊ù ◊ò◊ï◊ë ◊î◊ê◊ë◊ô,◊î◊ê◊ñ◊®◊ó ◊î◊ß◊ò◊ü,42,0.668,0.632,1,-6.611,1,0.338,0.228,2.91E-06,0.123,0.363,120.156,202372,4,5
◊©◊ù ◊ò◊ï◊ë ◊î◊ê◊ë◊ô,◊°◊ù ◊î◊®◊ì◊û◊î,46,0.704,0.667,5,-5.299,1,0.19,0.262,8.42E-06,0.106,0.592,148.205,217708,4,5
◊©◊ù ◊ò◊ï◊ë ◊î◊ê◊ë◊ô,◊°◊ù ◊î◊®◊ì◊û◊î,46,0.704,0.667,5,-5.299,1,0.19,0.262,8.42E-06,0.106,0.592,148.205,217708,4,9
◊î◊ú◊ù ◊™◊®◊ë◊ï◊™,◊¢◊ï◊©◊ô◊ù ◊ê◊™ ◊ñ◊î ◊©◊ï◊ë,28,0.745,0.632,9,-7.974,0,0.288,0.39,5.01E-06,0.103,0.581,128.05,212344,4,5
◊ò◊ú ◊ê◊ï◊®◊ü,◊©◊ë◊™,13,0.598,0.772,7,-9.139,1,0.0339,0.00297,0.015,0.924,0.707,126.019,306902,3,9
◊ó◊†◊ü ◊ë◊ü ◊ê◊®◊ô,◊î◊ó◊ô◊ô◊ù ◊©◊ú◊†◊ï ◊™◊ï◊™◊ô◊ù - Vazan & Nir & Moshe Remix - Mix Of Twenty Six,30,0.631,0.932,7,-3.834,1,0.1,0.0052,1.76E-05,0.0535,0.44,128.024,293994,4,9
◊ê◊ë◊ô◊ë ◊û◊ê◊®◊ß,◊ú◊ô◊ú◊î ◊©◊ú ◊®◊ï◊ß ◊ò◊ô◊§◊™◊ô,4,0.4,0.723,2,-7.679,1,0.0626,0.349,0.00124,0.265,0.201,184.475,183164,4,6
◊ê◊ë◊ô◊ë ◊û◊ê◊®◊ß,◊ú◊ô◊ú◊î ◊©◊ú ◊®◊ï◊ß ◊ò◊ô◊§◊™◊ô,4,0.4,0.723,2,-7.679,1,0.0626,0.349,0.00124,0.265,0.201,184.475,183164,4,10
◊ê◊ë◊ô◊ë ◊û◊ê◊®◊ß ◊ï◊î◊§◊ô◊ú◊î◊®◊û◊ï◊†◊ô◊™,◊û◊ô◊ú◊û◊ï◊ú◊ô◊ù ◊ó◊°◊®◊ô ◊©◊ú◊ô◊ò◊î,5,0.55,0.668,2,-8.89,1,0.0717,0.000604,0.0349,0.0726,0.489,93.132,264360,4,6
◊ê◊®◊ô◊ß ◊ê◊ô◊ô◊†◊©◊ò◊ô◊ô◊ü,◊©◊™◊ô ◊í◊ô◊ò◊®◊ï◊™ ◊ë◊° ◊™◊ï◊§◊ô◊ù,20,0.434,0.893,4,-3.814,1,0.0471,0.131,0.00028,0.125,0.762,135.502,213200,4,10
◊ê◊®◊ô◊ß ◊ê◊ô◊ô◊†◊©◊ò◊ô◊ô◊ü,◊ñ◊î ◊ú◊ê ◊ë◊ì◊ô◊ï◊ß ◊í◊¢◊í◊ï◊¢,25,0.6,0.716,2,-5.13,1,0.0252,0.625,0.00098,0.124,0.624,135.026,277227,4,10
Asaf Avidan,Lost Horse,33,0.71,0.696,5,-5.674,0,0.0415,0.0403,0.00395,0.131,0.594,75.496,232247,4,10
Ash,Shining Light,50,0.482,0.934,2,-3.486,1,0.0452,1.55E-05,0.00204,0.108,0.526,106.616,309013,4,10
"Ash King, Sachin-Jigar","Nazar Na Lag Jaaye (From ""Stree"")",58,0.527,0.622,7,-8.172,0,0.0842,0.7,2.82E-06,0.126,0.672,173.709,3.43625,4,3
Asha Bhosle,Ab Ke Baras Bhejo Bhaiya,4,0.349,0.298,1,-11.061,1,0.0409,0.974,6.78E-05,0.11,0.547,87.627,3.585783333,3,3
Asha Bhosle,Koi Mar Jaye - Deewaar / Soundtrack Version,9,0.502,0.922,5,-3.911,1,0.351,0.767,9.93E-06,0.239,0.741,129.215,5.60355,3,3
Asha Bhosle,Piya Piya Na Lage Mora Jiya,3,0.611,0.475,7,-10.195,1,0.0493,0.644,1.02E-05,0.59,0.905,87.893,3.391116667,4,3
Asha Bhosle,Haye Haye Ye Thanda Pani,2,0.56,0.684,4,-8.624,1,0.221,0.786,0.00385,0.656,0.7,95.918,3.4843,4,3
Asha Bhosle,Aaiye Meharban,16,0.375,0.453,5,-9.551,0,0.0404,0.954,0.00796,0.423,0.536,120.464,4.210883333,4,3
Asha Bhosle,De De Pyar De De - Female Vocals,17,0.631,0.571,2,-12.135,1,0.0637,0.864,0.0105,0.347,0.822,117.187,4.407783333,4,3
Asha Bhosle,O Saathi Re - Female Vocals,25,0.343,0.532,6,-7.347,1,0.0318,0.934,0.000465,0.316,0.476,104.775,5.583433333,4,3
Asha Bhosle,Jawani Janeman,28,0.752,0.472,7,-7.757,1,0.0945,0.624,1.27E-05,0.349,0.557,130.983,5.599316667,4,3
Asha Bhosle,In Ankhon Ki Masti,45,0.522,0.461,5,-11.774,1,0.0367,0.798,2.50E-05,0.112,0.5,107.707,5.724216667,4,3
Asha Bhosle,Sakhiya Aaj Mujhe Neend Nahin,9,0.366,0.84,11,-4.319,1,0.217,0.891,0.00497,0.088,0.853,99.542,5.76955,4,3
Asha Bhosle,Chhoti Si Kahani Se,21,0.568,0.482,9,-11.23,0,0.0446,0.0294,3.18E-05,0.545,0.548,111.939,7.233133333,4,3
Asha Bhosle,Aage Bhi Jane Na Tu,25,0.506,0.276,3,-6.934,1,0.0278,0.98,0.00418,0.0807,0.539,76.136,7.417133333,4,3
"Asha Bhosle, Kishore Kumar",O Meri Soni Meri Tamanna,18,0.297,0.585,10,-11.217,0,0.0576,0.678,0.000352,0.0778,0.366,117.525,4.502666667,4,3
"Asha Bhosle, Kishore Kumar",Lekar Hum Diwana Dil,26,0.39,0.636,11,-10.941,1,0.0658,0.718,0.00649,0.555,0.622,99.107,5.952,4,3
"Asha Bhosle, Kishore Kumar, R. D. Burman",Aap Ke Kamre Mein,17,0.369,0.674,10,-10.555,0,0.208,0.839,2.70E-06,0.898,0.428,127.462,8.752666667,4,3
"Asha Bhosle, Mahendra Kapoor",Hum Jab Simat Ke Aapki Bahon Men,21,0.457,0.252,9,-11.058,1,0.0349,0.988,0.231,0.114,0.511,108.79,5.4624,4,3
"Asha Bhosle, Mahendra Kapoor",Maine Ek Khwab Sa Dekha,10,0.451,0.103,3,-14.311,1,0.0341,0.969,0.0222,0.123,0.261,78.478,5.505316667,4,3
"Asha Bhosle, Manna Dey",Kaate Na Kaate Raina,11,0.331,0.759,6,-6.668,0,0.174,0.826,0.269,0.544,0.326,103.407,10.23036667,4,3
"Asha Bhosle, Mohammed Rafi",Mohabbat Ka Haath Jawani Ka Palla,3,0.37,0.626,9,-8.489,1,0.16,0.848,1.49E-05,0.547,0.961,181.77,4.047783333,3,3
"Asha Bhosle, Mohammed Rafi",Chura Liya Hai Tumne Jo Dil Ko,25,0.559,0.318,9,-11.106,0,0.0317,0.857,1.88E-06,0.11,0.684,80.242,4.797333333,4,3
"Asha Bhosle, Mohammed Rafi","Uden Jab Jab Zulfen Teri, Pt. 1",18,0.559,0.551,6,-10.307,1,0.0731,0.745,0.858,0.0878,0.909,137.15,4.951133333,4,3
"Asha Bhosle, Mohammed Rafi",Gora Rang Chunariya Kali,1,0.299,0.867,6,-8.981,1,0.329,0.863,2.62E-05,0.197,0.881,165.444,5.72,4,3
"Asha Bhosle, Mohammed Rafi",Aaja Aaja Main Hoon Pyar Tera,21,0.482,0.59,4,-13.831,1,0.143,0.823,0.057,0.394,0.772,112.685,6.686,4,3
"Asha Bhosle, Mubarak Begum",Jab Ishq Kahin Ho Jata Hai,2,0.332,0.653,1,-9.367,0,0.0788,0.843,0.00413,0.573,0.549,97.079,8.555333333,4,3
"Asha Bhosle, Shailendra Singh","Jaane Do Naa - From ""Saagar""",39,0.566,0.447,3,-11.403,1,0.0349,0.769,6.19E-05,0.208,0.553,108.268,5.055783333,4,3
"Asha Bhosle, Vinod Rathod",Parbat Se Kali Ghata Takraee,17,0.401,0.727,7,-7.953,0,0.039,0.9,0.0116,0.0985,0.663,101.419,4.538,4,3
ASHES dIVIDE,The Stone,41,0.353,0.944,6,-5.013,1,0.0625,0.000298,0.246,0.102,0.362,95.072,229080,4,10
Ashley Monroe,Til It Breaks,48,0.712,0.354,1,-7.814,0,0.0309,0.386,1.14E-05,0.116,0.528,133.969,201520,4,1
Ashnikko,Slumber Party (feat. Princess Nokia),86,0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95E-05,0.101,0.563,105.012,178405,4,10
Asian Doll,Facts (feat. Dreezy),27,0.878,0.596,7,-6.461,1,0.127,0.0125,0.000738,0.108,0.131,139.941,205776,4,5
Asking Alexandria,They Don't Want What We Want (And They Don't Care),60,0.557,0.902,2,-4.521,0,0.045,0.000282,0.00246,0.101,0.571,160.073,195391,4,10
Asobi Seksu,Thursday,39,0.359,0.721,2,-5.233,1,0.0362,0.000117,0.615,0.151,0.231,147.438,257173,4,6
Asquith,NFT - Bass Mix,19,0.45,0.992,10,-6.055,0,0.116,0.000253,0.916,0.475,0.848,147.941,294163,4,1
Asquith,NFT - Bass Mix,19,0.45,0.992,10,-6.055,0,0.116,0.000253,0.916,0.475,0.848,147.941,294163,4,6
Assaf Amdursky,◊ê◊™ ◊ï◊ê◊†◊ô ◊†◊ï◊°◊¢◊ô◊ù ◊ú◊ê◊ò,39,0.537,0.371,2,-12.68,1,0.0289,0.634,0.206,0.0928,0.299,143.839,252770,4,9
Astoria Three,On a rainy night,53,0.463,0.126,6,-20.359,0,0.0307,0.965,0.796,0.112,0.065,105.389,2.9134,4,7
Astoria Three,If you could see me now,51,0.515,0.0999,8,-21.126,1,0.0405,0.957,0.897,0.0928,0.152,113.563,4.533683333,4,7
Astrale,The Way I See,28,0.767,0.51,1,-5.737,1,0.152,0.0762,0.000385,0.153,0.525,120.022,181084,4,9
Astronaut Project,Girl,36,0.548,0.345,9,-9.82,1,0.0262,0.187,0.65,0.125,0.387,78.007,139250,4,6
"Astronauts, etc.",Cherry Plum,42,0.667,0.659,4,-10.264,0,0.04,0.728,0.249,0.141,0.826,139.947,174857,4,1
"Astronauts, etc.",Cherry Plum,42,0.667,0.659,4,-10.264,0,0.04,0.728,0.249,0.141,0.826,139.947,174857,4,6
aswekeepsearching,The Moment,19,0.277,0.243,8,-18.456,0,0.0348,0.966,0.889,0.105,0.0379,150.074,110000,3,6
aswekeepsearching,We Sound Like Strangers,20,0.454,0.723,8,-8.325,1,0.0375,0.134,0.943,0.18,0.159,150.146,357125,4,6
Asylums,The Distance Between Left And Right,23,0.378,0.724,1,-6.706,0,0.0499,3.23E-06,0.247,0.172,0.603,102.996,200405,4,6
Asylums,The Distance Between Left And Right,23,0.378,0.724,1,-6.706,0,0.0499,3.23E-06,0.247,0.172,0.603,102.996,200405,4,10
Asynje,Vindr,37,0.244,0.371,5,-13.817,1,0.0444,0.857,0.0134,0.0644,0.0789,97.799,318213,3,8
At Least There's No Babies (feat. Dee White),"Brit Taylor, Dee White",37,0.559,0.457,10,-9.995,1,0.0291,0.517,3.39E-05,0.105,0.457,105.034,3.816633333,4,0
At The Drive In,Napoleon Solo,41,0.477,0.641,4,-7.254,0,0.0295,0.0239,0.000212,0.184,0.215,108.09,288067,1,10
At The Drive In,Arcarsenal,34,0.369,0.987,2,-2.517,1,0.219,0.00596,0.000923,0.368,0.232,130.214,174760,4,10
At The Drive In,One Armed Scissor,48,0.253,0.931,4,-4.189,0,0.142,0.0611,3.10E-05,0.639,0.25,162.374,260293,4,10
At Vance,Four Seasons - Summer,30,0.451,0.813,7,-9.569,1,0.0462,1.80E-05,0.836,0.0885,0.114,120.551,200627,3,8
At Vance,Only Human,39,0.402,0.971,11,-2.593,1,0.0631,0.000662,6.49E-06,0.19,0.299,169.998,315693,4,8
Atalhos,Mesmo Cora√ß√£o - The Holydrug Couple Remix,34,0.427,0.655,2,-8.445,1,0.0315,0.228,0.137,0.096,0.293,149.963,275393,4,10
Atar Mayner,◊ú◊ô◊ú◊î ◊ê◊ó◊ì,36,0.854,0.381,5,-7.481,0,0.0622,0.291,2.62E-06,0.15,0.261,100.096,216750,4,5
Atar Mayner,◊ú◊™◊™ ◊ú◊ö,33,0.587,0.624,6,-5.6,1,0.0344,0.197,4.23E-06,0.266,0.175,99.964,236627,4,5
Atar Mayner,◊ú◊™◊™ ◊ú◊ö,33,0.587,0.624,6,-5.6,1,0.0344,0.197,4.23E-06,0.266,0.175,99.964,236627,4,9
ATB,Your Love (9PM),91,0.669,0.784,7,-5.603,1,0.112,0.194,6.28E-06,0.115,0.517,125.993,150053,4,9
"ATB, Topic, A7S",Your Love (9PM),88,0.669,0.784,7,-5.603,1,0.112,0.194,6.28E-06,0.115,0.517,125.993,2.50088333,4,9
"Atmanam, Apoorva Krishna",Essence,25,0.274,0.834,2,-5.982,0,0.0443,0.56,0.688,0.384,0.079,89.483,3.7,4,0
Atrey,"Dark Prince, Pt. 3",46,0.694,0.831,1,-7.963,1,0.0448,0.000868,0.395,0.653,0.101,101.989,228028,4,6
Atreyu,Catastrophe,59,0.54,0.968,5,-3.167,1,0.0766,0.00429,1.20E-05,0.111,0.354,130.015,164867,4,10
Atreyu,Warrior (feat. Travis Barker),66,0.528,0.908,1,-4.243,0,0.0913,0.0485,0.000581,0.239,0.296,154.958,165891,4,10
Atreyu,The Time Is Now,61,0.481,0.944,8,-3.665,1,0.231,0.00926,0.000328,0.278,0.396,165.02,199959,4,10
Atreyu,Ex's And Oh's,57,0.348,0.987,2,-3.172,0,0.232,1.62E-05,0.0365,0.286,0.135,159.995,211893,4,10
Atreyu,Right Side Of The Bed,53,0.253,0.924,8,-4.83,1,0.162,0.00179,0.00856,0.281,0.72,171.971,222467,4,10
Atreyu,Lip Gloss And Black,48,0.318,0.808,8,-7.186,1,0.0703,0.000257,0.0146,0.283,0.219,147.74,304613,4,10
Attack Attack!,Brachyura Bombshell,56,0.478,0.971,1,-4.845,1,0.0853,0.000987,0.0192,0.0809,0.38,122.397,224104,4,8
Attack Attack!,Brachyura Bombshell,56,0.478,0.971,1,-4.845,1,0.0853,0.000987,0.0192,0.0809,0.38,122.397,224104,4,10
Attawalpa,Done Hanging On - Joel Wolf Alice Remix,25,0.529,0.726,5,-4.603,1,0.0908,0.0426,0.886,0.0649,0.36,130.034,285074,4,6
Attendant,Seen The Light,33,0.47,0.954,11,-4.856,1,0.0638,6.85E-06,6.36E-05,0.232,0.349,130.012,222160,4,10
Attila,Clarity,57,0.45,0.993,6,-2.216,1,0.292,3.45E-05,0.0308,0.451,0.217,160.029,211875,4,8
Attila,Clarity,57,0.45,0.993,6,-2.216,1,0.292,3.45E-05,0.0308,0.451,0.217,160.029,211875,4,10
Au5,I Miss You (feat. Kenny Raye),29,0.601,0.952,4,-3.247,0,0.155,0.00136,0.000678,0.0871,0.264,170.031,231529,4,10
Au√∞n,N√¶√∞ir um,31,0.115,0.758,2,-7.819,0,0.0731,0.000105,0.842,0.371,0.175,171.998,304440,4,8
Au√∞n,Ver√∞ur von a√∞ br√°√∞,22,0.236,0.876,4,-6.487,0,0.0866,4.75E-05,0.0864,0.186,0.105,85.618,350027,4,8
Aubrie Sellers,Something Special,46,0.56,0.359,4,-10.14,1,0.0311,0.814,0.000205,0.106,0.327,87.605,3.437333333,3,4
Audioslave,Show Me How to Live,71,0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,277840,4,1
Audioslave,Show Me How to Live,71,0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,277840,4,10
Audioslave,Gasoline,59,0.379,0.716,4,-4.312,1,0.0326,0.000272,0.00123,0.0786,0.239,92.721,279333,4,10
August Burns Red,Westworld,43,0.302,0.907,9,-4.644,0,0.0708,0.000784,0.828,0.148,0.0624,111.539,328094,1,8
August Burns Red,The Legend Of Zelda,46,0.126,0.759,11,-5.189,0,0.133,0.000566,0.922,0.111,0.113,183.501,248453,4,8
August Burns Red,Pangaea,57,0.195,0.991,11,-3.615,1,0.209,1.40E-05,0.0181,0.33,0.0853,96.541,270050,4,8
August Burns Red,Invisible Enemy,48,0.201,0.977,11,-5.218,1,0.278,9.27E-06,0.015,0.0969,0.0512,134.192,277693,4,8
August Burns Red,Avalanche,32,0.43,0.962,11,-4.469,1,0.0798,0.00105,0.869,0.13,0.15,99.992,288875,4,8
August Burns Red,Paramount,53,0.214,0.968,7,-4.902,1,0.173,4.73E-05,0.0699,0.136,0.237,156.293,288947,4,8
Auguste Henrique,Serenade For Strings,43,0.475,0.128,9,-17.601,0,0.0341,0.958,0.914,0.101,0.154,116.029,2.225366667,4,7
Augustine,Prom,51,0.67,0.486,2,-7.456,1,0.0352,0.325,0.000363,0.0985,0.373,107.988,167459,4,6
Aukai,Akal Ki,40,0.652,0.515,11,-12.034,0,0.0324,0.239,0.751,0.0991,0.203,134.969,244000,1,1
Aura Blum,Dolor,29,0.533,0.562,6,-6.664,0,0.0247,0.526,0.616,0.182,0.278,103.055,196408,4,6
Aurélien Trigo,Impermanence,46,0.393,0.163,9,-19.789,0,0.0477,0.971,0.914,0.127,0.097,134.853,3.224683333,4,7
AURAGRAPH,Sky Plaza - Áå´ „Ç∑ Corp. Remix,33,0.695,0.664,10,-15.11,0,0.0304,0.549,0.86,0.899,0.863,127.284,163625,4,6
AURAGRAPH,Opacity Field - FM Skyline Remix,30,0.613,0.768,4,-12.483,0,0.048,0.0773,0.933,0.119,0.747,170.899,247250,4,6
Auras,The Demoness,29,0.467,0.986,11,-4.458,0,0.108,7.01E-06,0.0178,0.158,0.391,130.026,258267,3,8
Aurelia,If I Go Do You Follow,42,0.636,0.201,11,-15.965,0,0.0506,0.97,0.944,0.101,0.434,82.955,3.953816667,4,7
AURORA,Runaway,89,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83E-05,0.104,0.123,114.089,248827,4,1
AURORA,Runaway,89,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83E-05,0.104,0.123,114.089,248827,4,6
AURORA,Runaway,77,0.521,0.277,11,-10.34,1,0.0356,0.634,7.07E-05,0.103,0.13,115.01,4.147116667,4,9
AURORA,Runaway,89,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83E-05,0.104,0.123,114.089,248827,4,9
Austin TV,El Hombre P√°nico,35,0.443,0.948,9,-3.91,0,0.0549,3.16E-05,0.21,0.142,0.859,186.161,138400,3,10
Austin TV,Voces iluminadas por sonrientes,30,0.283,0.643,4,-5.328,1,0.0305,9.60E-05,0.649,0.162,0.362,140.559,284413,4,10
Author & Punisher,The Speaker is Systematically Blown,38,0.342,0.712,10,-8.477,0,0.0384,4.94E-06,0.975,0.381,0.198,90.003,254032,3,8
Automatic Loveletter,Hush,42,0.33,0.587,7,-5.865,1,0.0371,0.221,1.69E-05,0.119,0.154,149.204,240040,4,10
Autonomy,Black Dog,35,0.406,0.255,4,-13.243,1,0.0331,0.952,0.852,0.11,0.0808,77.739,2.13325,4,7
Avalanche,Maja Lena,43,0.415,0.355,6,-10.494,0,0.0316,0.985,0.0932,0.103,0.36,113.993,2.98845,4,0
Avalanche Effect,The Veil,38,0.426,0.932,1,-9.138,1,0.0591,0.000138,0.00331,0.059,0.602,170.048,267000,4,8
Avalanche Effect,The Veil,38,0.426,0.932,1,-9.138,1,0.0591,0.000138,0.00331,0.059,0.602,170.048,267000,4,10
Avalon (with Francesco Turrisi),"Rhiannon Giddens, Francesco Turrisi",39,0.569,0.48,7,-7.533,1,0.0412,0.781,0.0822,0.1,0.353,123.7,3.913783333,5,0
"Avanti Patel, Anshuman Sharma",Saiyaan Bina (feat. Anshuman Sharma),26,0.423,0.556,1,-8.29,0,0.0356,0.858,0.0451,0.105,0.201,143.977,4.472216667,4,0
Avenged Sevenfold,Unholy Confessions,63,0.447,0.876,2,-5.446,0,0.066,0.000359,0.00103,0.255,0.532,92.535,283827,4,8
Avenged Sevenfold,Wish You Were Here,56,0.572,0.567,7,-8.432,1,0.0298,0.00177,0.00793,0.0689,0.29,130.018,313919,4,8
Avenged Sevenfold,Afterlife,68,0.487,0.949,2,-4.217,0,0.0798,0.000429,2.91E-05,0.231,0.406,110.02,352427,4,8
Avenged Sevenfold,Nightmare,71,0.554,0.949,2,-4.928,1,0.0787,0.000318,9.98E-05,0.2,0.233,129.984,374453,4,8
Avenged Sevenfold,Set Me Free,55,0.448,0.661,6,-7.293,1,0.0311,0.000415,6.42E-05,0.0499,0.213,139.983,381201,4,8
Avenue Beat,F2020,65,0.702,0.597,2,-7.067,1,0.207,0.587,3.62E-06,0.112,0.383,85.016,181852,4,9
Avi Biter,◊†◊©◊®◊§◊™◊ô,16,0.657,0.677,9,-12.043,1,0.0382,0.131,0.000298,0.127,0.735,105.143,241200,4,9
Aviana,Oblivion,47,0.26,0.981,6,-4.521,1,0.169,2.05E-05,0.0334,0.344,0.194,116.259,248226,3,8
Aviana,Heavy Feather - Instrumental,27,0.22,0.964,8,-3.927,1,0.166,4.93E-06,0.939,0.394,0.134,199.996,271333,4,8
Avicii,Wake Me Up,85,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4,9
Avihu Pinchasov Rhythm Club,◊¢◊ï◊ú◊î ◊ú◊ê◊ï◊ï◊ô◊®,32,0.638,0.974,9,-3.668,1,0.0875,0.0289,0.00762,0.316,0.773,123,219373,4,10
Avik Ganguly,Mon Kharaper Bristi,16,0.628,0.351,11,-13.529,0,0.0317,0.905,0.937,0.221,0.333,115.006,183637,1,6
Aviv Geffen,◊ó◊ú◊ï◊ú◊ô◊ù,16,0.144,0.288,4,-8.902,0,0.0301,0.152,0.127,0.126,0.0388,76.206,146267,3,10
Aviv Geffen,◊¢◊ù ◊î◊ñ◊û◊ü,20,0.377,0.477,9,-8.095,0,0.0303,0.831,4.79E-05,0.108,0.234,117.667,226440,3,10
Aviv Geffen,◊°◊ï◊£ ◊î◊¢◊ï◊ú◊ù,31,0.328,0.429,6,-9.162,0,0.0291,0.878,1.42E-05,0.684,0.29,81.719,303160,3,10
Aviv Geffen,◊î◊ê◊ù ◊ú◊î◊ô◊ï◊™ ◊ë◊ö ◊û◊ê◊ï◊î◊ë,34,0.499,0.262,7,-14.224,1,0.0281,0.905,0.000485,0.122,0.24,106.679,158093,4,10
Aviv Geffen,◊°◊ï◊§◊®◊°◊ò◊ê◊®,16,0.407,0.963,9,-5.319,1,0.0707,0.000671,0.801,0.391,0.561,134.493,165093,4,10
Aviv Geffen,◊¢◊¶◊ï◊ë ◊ë◊ú◊¢◊ì◊ô◊ô◊ö,24,0.489,0.675,2,-7.813,1,0.0241,0.00313,3.09E-06,0.347,0.402,100.748,169747,4,10
Aviv Geffen,◊ë◊ï◊ß◊® ◊ò◊ï◊ë ◊ê◊ô◊®◊ê◊ü,17,0.278,0.944,10,-6.169,1,0.0577,0.000132,0.16,0.304,0.494,164.968,182293,4,10
Aviv Geffen,◊û◊ú◊ô◊ê◊®◊ì ◊ò◊ï◊¢◊ô◊ù,28,0.431,0.351,7,-14.336,1,0.0272,0.158,3.07E-06,0.0726,0.315,166.934,182827,4,10
Aviv Geffen,◊û◊ß◊°◊ô◊ß◊ï,25,0.544,0.909,4,-8.654,0,0.0355,0.0502,0.0233,0.232,0.602,120.752,218760,4,10
Aviv Geffen,◊û◊°◊™◊ï◊ë◊ë,27,0.593,0.85,1,-4.127,0,0.0276,0.0192,1.09E-06,0.347,0.588,116.008,223453,4,10
